59 ST COLUMBUS, 1ABCD, 12/02/2016,15827,
59 ST COLUMBUS, 1ABCD, 11/30/2016,16830,
59 ST COLUMBUS, 1ABCD, 12/01/2016,16972,
168 ST, 1AC, 11/26/2016,4657,14203.6666666667
168 ST, 1AC, 11/27/2016,4791,
168 ST, 1AC, 11/28/2016,13492,
168 ST, 1AC, 12/02/2016,13876,
168 ST, 1AC, 11/30/2016,14331,
168 ST, 1AC, 11/29/2016,14503,
168 ST, 1AC, 12/01/2016,14884,12646.1666666667
SOUTH FERRY, 1RW, 11/27/2016,7066,
SOUTH FERRY, 1RW, 11/26/2016,10555,
SOUTH FERRY, 1RW, 11/30/2016,13201,
SOUTH FERRY, 1RW, 11/29/2016,13209,
SOUTH FERRY, 1RW, 11/28/2016,13360,
SOUTH FERRY, 1RW, 12/02/2016,13916,11884.5
SOUTH FERRY, 1RW, 12/01/2016,14584,
FULTON ST, 2345ACJZ, 11/27/2016,21362,
FULTON ST, 2345ACJZ, 11/26/2016,30889,
FULTON ST, 2345ACJZ, 11/28/2016,56193,
FULTON ST, 2345ACJZ, 11/30/2016,59934,
FULTON ST, 2345ACJZ, 12/02/2016,60038,40500
FULTON ST, 2345ACJZ, 12/01/2016,60422,
FULTON ST, 2345ACJZ, 11/29/2016,60823,
ATL AV-BARCLAY, 2345BDNQR, 11/27/2016,9632,
ATL AV-BARCLAY, 2345BDNQR, 11/26/2016,11726,
ATL AV-BARCLAY, 2345BDNQR, 11/28/2016,21384,
ATL AV-BARCLAY, 2345BDNQR, 11/30/2016,21959,30991
ATL AV-BARCLAY, 2345BDNQR, 11/29/2016,22026,
ATL AV-BARCLAY, 2345BDNQR, 12/02/2016,22426,
ATL AV-BARCLAY, 2345BDNQR, 12/01/2016,22636,
BOROUGH HALL, 2345R, 11/27/2016,8833,
BOROUGH HALL, 2345R, 11/26/2016,10593,
BOROUGH HALL, 2345R, 12/02/2016,36990,20584
BOROUGH HALL, 2345R, 11/29/2016,37481,
BOROUGH HALL, 2345R, 11/28/2016,37719,
BOROUGH HALL, 2345R, 11/30/2016,39118,
BOROUGH HALL, 2345R, 12/01/2016,39710,
FRANKLIN AV, 2345S, 11/27/2016,5938,
FRANKLIN AV, 2345S, 11/26/2016,6821,27797.8333333333
FRANKLIN AV, 2345S, 11/29/2016,13972,
FRANKLIN AV, 2345S, 11/28/2016,14119,
FRANKLIN AV, 2345S, 11/30/2016,14811,
FRANKLIN AV, 2345S, 12/02/2016,14985,
FRANKLIN AV, 2345S, 12/01/2016,15267,
PARK PLACE, 23ACE, 11/27/2016,921,12345.8333333333
PARK PLACE, 23ACE, 11/26/2016,1331,
PARK PLACE, 23ACE, 12/02/2016,3584,
PARK PLACE, 23ACE, 11/30/2016,3828,
PARK PLACE, 23ACE, 11/28/2016,3834,
PARK PLACE, 23ACE, 11/29/2016,3903,
PARK PLACE, 23ACE, 12/01/2016,4036,3419.3333333333
GRD CNTRL-42 ST, 4567S, 11/27/2016,44661,
GRD CNTRL-42 ST, 4567S, 11/26/2016,57442,
GRD CNTRL-42 ST, 4567S, 11/28/2016,146989,
GRD CNTRL-42 ST, 4567S, 12/02/2016,152300,
GRD CNTRL-42 ST, 4567S, 12/01/2016,159489,
GRD CNTRL-42 ST, 4567S, 11/30/2016,167534,121402.5
GRD CNTRL-42 ST, 4567S, 11/29/2016,169107,
BROOKLYN BRIDGE, 456JZ, 11/27/2016,6120,
BROOKLYN BRIDGE, 456JZ, 11/26/2016,8268,
BROOKLYN BRIDGE, 456JZ, 11/29/2016,20688,
BROOKLYN BRIDGE, 456JZ, 12/02/2016,21765,
BROOKLYN BRIDGE, 456JZ, 11/30/2016,22184,41355.3333333333
BROOKLYN BRIDGE, 456JZ, 11/28/2016,22657,
BROOKLYN BRIDGE, 456JZ, 12/01/2016,24054,
14 ST-UNION SQ, 456LNQRW, 11/27/2016,15166,
14 ST-UNION SQ, 456LNQRW, 11/26/2016,19816,
14 ST-UNION SQ, 456LNQRW, 11/29/2016,26984,
14 ST-UNION SQ, 456LNQRW, 11/28/2016,27029,22617.6666666667
14 ST-UNION SQ, 456LNQRW, 11/30/2016,27531,
14 ST-UNION SQ, 456LNQRW, 12/01/2016,29175,
14 ST-UNION SQ, 456LNQRW, 12/02/2016,30696,
59 ST, 456NQRW, 11/27/2016,18160,
59 ST, 456NQRW, 11/26/2016,24154,
59 ST, 456NQRW, 11/28/2016,47264,29496.6666666667
59 ST, 456NQRW, 11/29/2016,47684,
59 ST, 456NQRW, 11/30/2016,49748,
59 ST, 456NQRW, 12/02/2016,51494,
59 ST, 456NQRW, 12/01/2016,51810,
161/YANKEE STAD, 4BD, 11/27/2016,3804,
161/YANKEE STAD, 4BD, 11/26/2016,4699,34873.1666666667
161/YANKEE STAD, 4BD, 11/29/2016,8411,
161/YANKEE STAD, 4BD, 11/28/2016,8971,
161/YANKEE STAD, 4BD, 11/30/2016,9010,
161/YANKEE STAD, 4BD, 12/01/2016,9329,
161/YANKEE STAD, 4BD, 12/02/2016,9700,
BLEECKER ST, 6DF, 11/26/2016,6300,8620.1666666667
BLEECKER ST, 6DF, 11/27/2016,6617,
BLEECKER ST, 6DF, 11/28/2016,14802,
BLEECKER ST, 6DF, 11/29/2016,15006,
BLEECKER ST, 6DF, 11/30/2016,15889,
BLEECKER ST, 6DF, 12/02/2016,16785,
BLEECKER ST, 6DF, 12/01/2016,17210,14384.8333333333
5 AVE, 7BDFM, 11/27/2016,4601,
5 AVE, 7BDFM, 11/26/2016,6469,
5 AVE, 7BDFM, 11/28/2016,13214,
5 AVE, 7BDFM, 12/02/2016,14308,
5 AVE, 7BDFM, 11/29/2016,14386,
5 AVE, 7BDFM, 12/01/2016,14386,11227.3333333333
5 AVE, 7BDFM, 11/30/2016,14823,
74 ST-BROADWAY, 7EFMR, 11/27/2016,2165,
74 ST-BROADWAY, 7EFMR, 11/26/2016,2504,
74 ST-BROADWAY, 7EFMR, 11/29/2016,2704,
74 ST-BROADWAY, 7EFMR, 11/30/2016,2831,
74 ST-BROADWAY, 7EFMR, 11/28/2016,3193,4703.3333333333
74 ST-BROADWAY, 7EFMR, 12/01/2016,3226,
74 ST-BROADWAY, 7EFMR, 12/02/2016,3330,
QUEENSBORO PLZ, 7NQW, 11/27/2016,5301,
QUEENSBORO PLZ, 7NQW, 11/26/2016,6505,
QUEENSBORO PLZ, 7NQW, 11/29/2016,12733,
QUEENSBORO PLZ, 7NQW, 11/28/2016,12869,7327.3333333333
QUEENSBORO PLZ, 7NQW, 11/30/2016,13571,
QUEENSBORO PLZ, 7NQW, 12/02/2016,13785,
QUEENSBORO PLZ, 7NQW, 12/01/2016,14292,
104 ST, A, 11/27/2016,584,
104 ST, A, 11/26/2016,812,
104 ST, A, 12/02/2016,1970,7502.3333333333
104 ST, A, 11/29/2016,2002,
104 ST, A, 11/30/2016,2025,
104 ST, A, 11/28/2016,2047,
104 ST, A, 12/01/2016,2090,
111 ST, A, 11/27/2016,697,
111 ST, A, 11/26/2016,907,1628
111 ST, A, 12/02/2016,2559,
111 ST, A, 11/29/2016,2603,
111 ST, A, 11/28/2016,2635,
111 ST, A, 11/30/2016,2639,
111 ST, A, 12/01/2016,2739,
175 ST, A, 11/27/2016,5829,3167.3333333333
175 ST, A, 11/26/2016,7095,
175 ST, A, 11/29/2016,13077,
175 ST, A, 11/30/2016,13410,
175 ST, A, 11/28/2016,13571,
175 ST, A, 12/01/2016,14058,
175 ST, A, 12/02/2016,14221,12572
181 ST, A, 11/27/2016,4621,
181 ST, A, 11/26/2016,5341,
181 ST, A, 11/28/2016,10744,
181 ST, A, 11/29/2016,10915,
181 ST, A, 11/30/2016,11229,
181 ST, A, 12/02/2016,11276,9021
181 ST, A, 12/01/2016,11889,
190 ST, A, 11/27/2016,2036,
190 ST, A, 11/26/2016,2469,
190 ST, A, 11/29/2016,4644,
190 ST, A, 11/28/2016,4700,
190 ST, A, 11/30/2016,4811,5091.5
190 ST, A, 12/02/2016,4932,
190 ST, A, 12/01/2016,5112,
80 ST, A, 11/27/2016,1775,
80 ST, A, 11/26/2016,2270,
80 ST, A, 11/29/2016,4460,
80 ST, A, 11/28/2016,4504,3842.1666666667
80 ST, A, 12/02/2016,4504,
80 ST, A, 11/30/2016,4535,
80 ST, A, 12/01/2016,4740,
88 ST, A, 11/27/2016,934,
88 ST, A, 11/26/2016,1184,
88 ST, A, 11/29/2016,3095,3165.3333333333
88 ST, A, 12/02/2016,3134,
88 ST, A, 11/30/2016,3145,
88 ST, A, 11/28/2016,3196,
88 ST, A, 12/01/2016,3242,
AQUEDUCT N.COND, A, 11/27/2016,367,
AQUEDUCT N.COND, A, 11/26/2016,480,2260.6666666667
AQUEDUCT N.COND, A, 11/29/2016,1040,
AQUEDUCT N.COND, A, 11/30/2016,1093,
AQUEDUCT N.COND, A, 11/28/2016,1097,
AQUEDUCT N.COND, A, 12/02/2016,1105,
AQUEDUCT N.COND, A, 12/01/2016,1162,
AQUEDUCT RACETR, A, 11/29/2016,1170,1111.1666666667
AQUEDUCT RACETR, A, 11/28/2016,1356,
AQUEDUCT RACETR, A, 11/30/2016,1478,
AQUEDUCT RACETR, A, 11/27/2016,1742,
AQUEDUCT RACETR, A, 12/01/2016,1845,
AQUEDUCT RACETR, A, 12/02/2016,2036,
AQUEDUCT RACETR, A, 11/26/2016,2086,1757.1666666667
BEACH 25 ST, A, 11/27/2016,789,
BEACH 25 ST, A, 11/26/2016,1020,
BEACH 25 ST, A, 11/29/2016,2134,
BEACH 25 ST, A, 12/02/2016,2171,
BEACH 25 ST, A, 11/28/2016,2188,
BEACH 25 ST, A, 11/30/2016,2207,1751.5
BEACH 25 ST, A, 12/01/2016,2307,
BEACH 36 ST, A, 11/27/2016,422,
BEACH 36 ST, A, 11/26/2016,551,
BEACH 36 ST, A, 11/29/2016,980,
BEACH 36 ST, A, 11/30/2016,993,
BEACH 36 ST, A, 12/01/2016,1056,1051.5
BEACH 36 ST, A, 11/28/2016,1066,
BEACH 36 ST, A, 12/02/2016,1070,
BEACH 44 ST, A, 11/27/2016,332,
BEACH 44 ST, A, 11/26/2016,392,
BEACH 44 ST, A, 11/29/2016,669,
BEACH 44 ST, A, 11/28/2016,715,707.3333333333
BEACH 44 ST, A, 11/30/2016,734,
BEACH 44 ST, A, 12/02/2016,766,
BEACH 44 ST, A, 12/01/2016,768,
BEACH 60 ST, A, 11/27/2016,1242,
BEACH 60 ST, A, 11/26/2016,1447,
BEACH 60 ST, A, 11/29/2016,2453,1235
BEACH 60 ST, A, 11/30/2016,2529,
BEACH 60 ST, A, 11/28/2016,2606,
BEACH 60 ST, A, 12/01/2016,2706,
BEACH 60 ST, A, 12/02/2016,2746,
BEACH 67 ST, A, 11/27/2016,1198,
BEACH 67 ST, A, 11/26/2016,1391,2196
BEACH 67 ST, A, 11/29/2016,2419,
BEACH 67 ST, A, 11/30/2016,2439,
BEACH 67 ST, A, 12/02/2016,2516,
BEACH 67 ST, A, 11/28/2016,2542,
BEACH 67 ST, A, 12/01/2016,2603,
DYCKMAN ST, A, 11/27/2016,2825,2557.3333333333
DYCKMAN ST, A, 11/26/2016,3407,
DYCKMAN ST, A, 11/29/2016,6315,
DYCKMAN ST, A, 11/28/2016,6468,
DYCKMAN ST, A, 11/30/2016,6623,
DYCKMAN ST, A, 12/02/2016,6925,
DYCKMAN ST, A, 12/01/2016,6961,6116.5
FAR ROCKAWAY, A, 11/27/2016,2442,
FAR ROCKAWAY, A, 11/26/2016,2835,
FAR ROCKAWAY, A, 11/29/2016,4870,
FAR ROCKAWAY, A, 11/30/2016,5082,
FAR ROCKAWAY, A, 11/28/2016,5300,
FAR ROCKAWAY, A, 12/02/2016,5390,4319.8333333333
FAR ROCKAWAY, A, 12/01/2016,5436,
GRANT AV, A, 11/27/2016,2957,
GRANT AV, A, 11/26/2016,3733,
GRANT AV, A, 11/29/2016,6384,
GRANT AV, A, 11/28/2016,6768,
GRANT AV, A, 11/30/2016,6813,5348.5
GRANT AV, A, 12/01/2016,7004,
GRANT AV, A, 12/02/2016,7030,
HOWARD BCH JFK, A, 11/26/2016,2589,
HOWARD BCH JFK, A, 11/30/2016,2796,
HOWARD BCH JFK, A, 11/27/2016,2817,
HOWARD BCH JFK, A, 12/02/2016,2875,4185.1666666667
HOWARD BCH JFK, A, 12/01/2016,2929,
HOWARD BCH JFK, A, 11/29/2016,3057,
HOWARD BCH JFK, A, 11/28/2016,3555,
INWOOD-207 ST, A, 11/27/2016,3426,
INWOOD-207 ST, A, 11/26/2016,4326,
INWOOD-207 ST, A, 11/29/2016,8974,4377.8333333333
INWOOD-207 ST, A, 11/28/2016,9089,
INWOOD-207 ST, A, 11/30/2016,9182,
INWOOD-207 ST, A, 12/02/2016,9301,
INWOOD-207 ST, A, 12/01/2016,9533,
OZONE PK LEFFRT, A, 11/27/2016,2689,
OZONE PK LEFFRT, A, 11/26/2016,3434,7204.6666666667
OZONE PK LEFFRT, A, 11/29/2016,7993,
OZONE PK LEFFRT, A, 12/02/2016,8084,
OZONE PK LEFFRT, A, 11/30/2016,8145,
OZONE PK LEFFRT, A, 11/28/2016,8311,
OZONE PK LEFFRT, A, 12/01/2016,8491,
ROCKAWAY BLVD, A, 11/27/2016,2828,7308.6666666667
ROCKAWAY BLVD, A, 11/26/2016,3568,
ROCKAWAY BLVD, A, 11/29/2016,7569,
ROCKAWAY BLVD, A, 11/30/2016,7820,
ROCKAWAY BLVD, A, 11/28/2016,7889,
ROCKAWAY BLVD, A, 12/02/2016,8084,
ROCKAWAY BLVD, A, 12/01/2016,8107,7172.8333333333
145 ST, ABCD, 11/27/2016,11830,
145 ST, ABCD, 11/26/2016,14351,
145 ST, ABCD, 11/29/2016,24847,
145 ST, ABCD, 11/28/2016,25542,
145 ST, ABCD, 11/30/2016,26330,
145 ST, ABCD, 12/02/2016,27095,21665.8333333333
145 ST, ABCD, 12/01/2016,27651,
59 ST COLUMBUS, ABCD1, 11/27/2016,22793,
59 ST COLUMBUS, ABCD1, 11/26/2016,27429,
59 ST COLUMBUS, ABCD1, 12/02/2016,57968,
59 ST COLUMBUS, ABCD1, 11/29/2016,59364,
59 ST COLUMBUS, ABCD1, 11/28/2016,61610,42802.5
59 ST COLUMBUS, ABCD1, 11/30/2016,62363,
59 ST COLUMBUS, ABCD1, 12/01/2016,64492,
W 4 ST-WASH SQ, ABCDEFM, 11/27/2016,15861,
W 4 ST-WASH SQ, ABCDEFM, 11/26/2016,17871,
W 4 ST-WASH SQ, ABCDEFM, 11/29/2016,31489,
W 4 ST-WASH SQ, ABCDEFM, 11/28/2016,31721,37299.5
W 4 ST-WASH SQ, ABCDEFM, 11/30/2016,32854,
W 4 ST-WASH SQ, ABCDEFM, 12/01/2016,35169,
W 4 ST-WASH SQ, ABCDEFM, 12/02/2016,36601,
EUCLID AV, AC, 11/27/2016,4929,
EUCLID AV, AC, 11/26/2016,5965,
EUCLID AV, AC, 11/29/2016,11012,21088.3333333333
EUCLID AV, AC, 11/30/2016,11305,
EUCLID AV, AC, 11/28/2016,11452,
EUCLID AV, AC, 12/02/2016,11730,
EUCLID AV, AC, 12/01/2016,12176,
HIGH ST, AC, 11/27/2016,3557,
HIGH ST, AC, 11/26/2016,4741,9160.1666666667
HIGH ST, AC, 11/29/2016,7833,
HIGH ST, AC, 11/30/2016,7958,
HIGH ST, AC, 11/28/2016,8618,
HIGH ST, AC, 12/01/2016,8962,
HIGH ST, AC, 12/02/2016,9013,
NOSTRAND AV, AC, 11/27/2016,8273,8442.8333333333
NOSTRAND AV, AC, 11/26/2016,9885,
NOSTRAND AV, AC, 11/29/2016,17514,
NOSTRAND AV, AC, 11/28/2016,18099,
NOSTRAND AV, AC, 11/30/2016,18512,
NOSTRAND AV, AC, 12/01/2016,19535,
NOSTRAND AV, AC, 12/02/2016,19729,17212.3333333333
UTICA AV, AC, 11/27/2016,7315,
UTICA AV, AC, 11/26/2016,8617,
UTICA AV, AC, 11/29/2016,15175,
UTICA AV, AC, 11/28/2016,15587,
UTICA AV, AC, 11/30/2016,15846,
UTICA AV, AC, 12/02/2016,16635,13195.8333333333
UTICA AV, AC, 12/01/2016,16782,
168 ST, AC1, 11/27/2016,6062,
168 ST, AC1, 11/26/2016,6765,
168 ST, AC1, 11/29/2016,11939,
168 ST, AC1, 11/28/2016,11950,
168 ST, AC1, 11/30/2016,12279,10962.8333333333
168 ST, AC1, 12/01/2016,12879,
168 ST, AC1, 12/02/2016,13331,
125 ST, ACBD, 11/27/2016,15444,
125 ST, ACBD, 11/26/2016,18209,
125 ST, ACBD, 11/29/2016,27322,
125 ST, ACBD, 11/28/2016,29123,19384.6666666667
125 ST, ACBD, 11/30/2016,29456,
125 ST, ACBD, 12/02/2016,32032,
125 ST, ACBD, 12/01/2016,32093,
34 ST-PENN STA, ACE, 11/27/2016,39861,
34 ST-PENN STA, ACE, 11/26/2016,41036,
34 ST-PENN STA, ACE, 11/28/2016,84521,43166.5
34 ST-PENN STA, ACE, 12/01/2016,85861,
34 ST-PENN STA, ACE, 11/30/2016,86388,
34 ST-PENN STA, ACE, 12/02/2016,86650,
34 ST-PENN STA, ACE, 11/29/2016,86673,
CANAL ST, ACE, 11/27/2016,6332,
CANAL ST, ACE, 11/26/2016,7838,59957
CANAL ST, ACE, 11/29/2016,18953,
CANAL ST, ACE, 11/28/2016,18955,
CANAL ST, ACE, 11/30/2016,19609,
CANAL ST, ACE, 12/01/2016,20162,
CANAL ST, ACE, 12/02/2016,20240,
CHAMBERS ST, ACE23, 11/27/2016,6584,17417.1666666667
CHAMBERS ST, ACE23, 11/26/2016,9599,
CHAMBERS ST, ACE23, 12/02/2016,34120,
CHAMBERS ST, ACE23, 11/29/2016,35631,
CHAMBERS ST, ACE23, 11/28/2016,35759,
CHAMBERS ST, ACE23, 11/30/2016,35926,
CHAMBERS ST, ACE23, 12/01/2016,37805,31473.3333333333
WORLD TRADE CTR, ACE23, 11/27/2016,5753,
WORLD TRADE CTR, ACE23, 11/26/2016,8847,
WORLD TRADE CTR, ACE23, 11/29/2016,13448,
WORLD TRADE CTR, ACE23, 11/30/2016,13761,
WORLD TRADE CTR, ACE23, 11/28/2016,14052,
WORLD TRADE CTR, ACE23, 12/02/2016,15349,11868.3333333333
WORLD TRADE CTR, ACE23, 12/01/2016,15388,
14 ST, ACEL, 11/27/2016,7014,
14 ST, ACEL, 11/26/2016,8386,
14 ST, ACEL, 11/28/2016,16819,
14 ST, ACEL, 12/01/2016,18641,
14 ST, ACEL, 11/30/2016,18752,14166.6666666667
14 ST, ACEL, 12/02/2016,18772,
14 ST, ACEL, 11/29/2016,19227,
8 AV, ACEL, 11/27/2016,11832,
8 AV, ACEL, 11/26/2016,13908,
8 AV, ACEL, 11/29/2016,16367,
8 AV, ACEL, 11/28/2016,17400,16251
8 AV, ACEL, 11/30/2016,17857,
8 AV, ACEL, 12/01/2016,19191,
8 AV, ACEL, 12/02/2016,20853,
42 ST-PORT AUTH, ACENQRS1237W, 11/27/2016,51814,
42 ST-PORT AUTH, ACENQRS1237W, 11/26/2016,55896,
42 ST-PORT AUTH, ACENQRS1237W, 11/28/2016,94365,43329.3333333333
42 ST-PORT AUTH, ACENQRS1237W, 11/30/2016,96494,
42 ST-PORT AUTH, ACENQRS1237W, 12/02/2016,96746,
42 ST-PORT AUTH, ACENQRS1237W, 12/01/2016,97564,
42 ST-PORT AUTH, ACENQRS1237W, 11/29/2016,100009,
TIMES SQ-42 ST, ACENQRS1237W, 11/27/2016,2782,
TIMES SQ-42 ST, ACENQRS1237W, 11/26/2016,4022,66269.5
TIMES SQ-42 ST, ACENQRS1237W, 11/28/2016,12989,
TIMES SQ-42 ST, ACENQRS1237W, 12/02/2016,13669,
TIMES SQ-42 ST, ACENQRS1237W, 11/29/2016,14051,
TIMES SQ-42 ST, ACENQRS1237W, 12/01/2016,14307,
TIMES SQ-42 ST, ACENQRS1237W, 11/30/2016,14371,
JAY ST-METROTEC, ACF, 11/27/2016,11619,13501
JAY ST-METROTEC, ACF, 11/26/2016,13919,
JAY ST-METROTEC, ACF, 12/02/2016,43935,
JAY ST-METROTEC, ACF, 11/29/2016,44413,
JAY ST-METROTEC, ACF, 11/28/2016,44803,
JAY ST-METROTEC, ACF, 11/30/2016,45607,
JAY ST-METROTEC, ACF, 12/01/2016,47431,40018
HOYT-SCHER, ACG, 11/27/2016,3982,
HOYT-SCHER, ACG, 11/26/2016,4913,
HOYT-SCHER, ACG, 11/29/2016,9891,
HOYT-SCHER, ACG, 11/30/2016,10150,
HOYT-SCHER, ACG, 11/28/2016,10390,
HOYT-SCHER, ACG, 12/02/2016,10607,8322.1666666667
HOYT-SCHER, ACG, 12/01/2016,10837,
BROADWAY JCT, ACJLZ, 11/27/2016,4567,
BROADWAY JCT, ACJLZ, 11/26/2016,5407,
BROADWAY JCT, ACJLZ, 11/29/2016,8759,
BROADWAY JCT, ACJLZ, 11/30/2016,9229,
BROADWAY JCT, ACJLZ, 11/28/2016,9296,8015.8333333333
BROADWAY JCT, ACJLZ, 12/01/2016,10049,
BROADWAY JCT, ACJLZ, 12/02/2016,10083,
FULTON ST, ACJZ2345, 11/27/2016,7740,
FULTON ST, ACJZ2345, 11/26/2016,10981,
FULTON ST, ACJZ2345, 11/29/2016,25210,
FULTON ST, ACJZ2345, 11/30/2016,26802,15144.1666666667
FULTON ST, ACJZ2345, 11/28/2016,27788,
FULTON ST, ACJZ2345, 12/01/2016,29443,
FULTON ST, ACJZ2345, 12/02/2016,29630,
FRANKLIN AV, ACS, 11/27/2016,2696,
FRANKLIN AV, ACS, 11/26/2016,3143,
FRANKLIN AV, ACS, 11/28/2016,5700,16400
FRANKLIN AV, ACS, 11/29/2016,5718,
FRANKLIN AV, ACS, 11/30/2016,5962,
FRANKLIN AV, ACS, 12/01/2016,6190,
FRANKLIN AV, ACS, 12/02/2016,6197,
BEACH 105 ST, AS, 11/27/2016,55,
BEACH 105 ST, AS, 11/26/2016,70,4032
BEACH 105 ST, AS, 12/02/2016,293,
BEACH 105 ST, AS, 12/01/2016,299,
BEACH 105 ST, AS, 11/30/2016,305,
BEACH 105 ST, AS, 11/29/2016,311,
BEACH 105 ST, AS, 11/28/2016,342,
BEACH 90 ST, AS, 11/27/2016,306,309.3333333333
BEACH 90 ST, AS, 11/26/2016,369,
BEACH 90 ST, AS, 11/29/2016,783,
BEACH 90 ST, AS, 11/30/2016,821,
BEACH 90 ST, AS, 11/28/2016,838,
BEACH 90 ST, AS, 12/02/2016,866,
BEACH 90 ST, AS, 12/01/2016,880,759.5
BEACH 98 ST, AS, 11/27/2016,143,
BEACH 98 ST, AS, 11/26/2016,198,
BEACH 98 ST, AS, 12/02/2016,553,
BEACH 98 ST, AS, 11/29/2016,561,
BEACH 98 ST, AS, 11/30/2016,585,
BEACH 98 ST, AS, 11/28/2016,594,439
BEACH 98 ST, AS, 12/01/2016,595,
BROAD CHANNEL, AS, 11/27/2016,67,
BROAD CHANNEL, AS, 11/26/2016,88,
BROAD CHANNEL, AS, 11/30/2016,295,
BROAD CHANNEL, AS, 12/02/2016,309,
BROAD CHANNEL, AS, 11/28/2016,310,277.3333333333
BROAD CHANNEL, AS, 11/29/2016,336,
BROAD CHANNEL, AS, 12/01/2016,339,
ROCKAWAY PARK B, AS, 11/27/2016,241,
ROCKAWAY PARK B, AS, 11/26/2016,352,
ROCKAWAY PARK B, AS, 11/28/2016,627,
ROCKAWAY PARK B, AS, 11/30/2016,631,421
ROCKAWAY PARK B, AS, 11/29/2016,649,
ROCKAWAY PARK B, AS, 12/02/2016,698,
ROCKAWAY PARK B, AS, 12/01/2016,729,
103 ST, BC, 11/27/2016,1578,
103 ST, BC, 11/26/2016,1941,
103 ST, BC, 11/29/2016,4365,1660
103 ST, BC, 12/01/2016,4424,
103 ST, BC, 11/28/2016,4429,
103 ST, BC, 11/30/2016,4538,
103 ST, BC, 12/02/2016,4793,
116 ST, BC, 11/27/2016,1954,
116 ST, BC, 11/26/2016,2258,3732.6666666667
116 ST, BC, 11/28/2016,6836,
116 ST, BC, 11/29/2016,6873,
116 ST, BC, 11/30/2016,7307,
116 ST, BC, 12/01/2016,7423,
116 ST, BC, 12/02/2016,7712,
135 ST, BC, 11/27/2016,1522,6278.8333333333
135 ST, BC, 11/26/2016,1799,
135 ST, BC, 11/29/2016,5657,
135 ST, BC, 11/28/2016,5677,
135 ST, BC, 11/30/2016,6114,
135 ST, BC, 12/01/2016,6169,
135 ST, BC, 12/02/2016,6203,5269.8333333333
72 ST, BC, 11/27/2016,2774,
72 ST, BC, 11/26/2016,3719,
72 ST, BC, 11/29/2016,8282,
72 ST, BC, 11/30/2016,8545,
72 ST, BC, 11/28/2016,8606,
72 ST, BC, 12/01/2016,9146,6845.3333333333
72 ST, BC, 12/02/2016,10209,
81 ST-MUSEUM, BC, 11/27/2016,5192,
81 ST-MUSEUM, BC, 11/26/2016,7557,
81 ST-MUSEUM, BC, 11/28/2016,10954,
81 ST-MUSEUM, BC, 12/01/2016,11450,
81 ST-MUSEUM, BC, 12/02/2016,12956,9719.6666666667
81 ST-MUSEUM, BC, 11/30/2016,13212,
81 ST-MUSEUM, BC, 11/29/2016,13577,
86 ST, BC, 11/27/2016,2613,
86 ST, BC, 11/26/2016,3478,
86 ST, BC, 11/28/2016,11713,
86 ST, BC, 11/29/2016,12450,9507.1666666667
86 ST, BC, 11/30/2016,12638,
86 ST, BC, 12/02/2016,12747,
86 ST, BC, 12/01/2016,12978,
96 ST, BC, 11/27/2016,2271,
96 ST, BC, 11/26/2016,2711,
96 ST, BC, 11/28/2016,10124,8911.5
96 ST, BC, 11/29/2016,10465,
96 ST, BC, 11/30/2016,10979,
96 ST, BC, 12/01/2016,11097,
96 ST, BC, 12/02/2016,11210,
CATHEDRAL PKWY, BC, 11/27/2016,2617,
CATHEDRAL PKWY, BC, 11/26/2016,2943,8218.5
CATHEDRAL PKWY, BC, 11/29/2016,6811,
CATHEDRAL PKWY, BC, 11/28/2016,6823,
CATHEDRAL PKWY, BC, 11/30/2016,7194,
CATHEDRAL PKWY, BC, 12/01/2016,7605,
CATHEDRAL PKWY, BC, 12/02/2016,7981,
155 ST, BD, 11/27/2016,2017,6405.1666666667
155 ST, BD, 11/26/2016,2326,
155 ST, BD, 11/29/2016,3811,
155 ST, BD, 11/28/2016,3950,
155 ST, BD, 11/30/2016,4006,
155 ST, BD, 12/01/2016,4114,
155 ST, BD, 12/02/2016,4144,3725.1666666667
167 ST, BD, 11/27/2016,5568,
167 ST, BD, 11/26/2016,6831,
167 ST, BD, 11/29/2016,10367,
167 ST, BD, 11/30/2016,10761,
167 ST, BD, 11/28/2016,10814,
167 ST, BD, 12/01/2016,11305,9274.3333333333
167 ST, BD, 12/02/2016,11407,
170 ST, BD, 11/27/2016,3615,
170 ST, BD, 11/26/2016,4327,
170 ST, BD, 11/29/2016,6989,
170 ST, BD, 11/30/2016,7270,
170 ST, BD, 11/28/2016,7367,6829.1666666667
170 ST, BD, 12/02/2016,7675,
170 ST, BD, 12/01/2016,7697,
174-175 STS, BD, 11/27/2016,2801,
174-175 STS, BD, 11/26/2016,3261,
174-175 STS, BD, 11/29/2016,5379,
174-175 STS, BD, 11/30/2016,5640,5408.8333333333
174-175 STS, BD, 11/28/2016,5679,
174-175 STS, BD, 12/01/2016,5853,
174-175 STS, BD, 12/02/2016,5922,
182-183 STS, BD, 11/27/2016,2849,
182-183 STS, BD, 11/26/2016,3425,
182-183 STS, BD, 11/29/2016,5225,4825.5
182-183 STS, BD, 11/30/2016,5379,
182-183 STS, BD, 11/28/2016,5383,
182-183 STS, BD, 12/01/2016,5608,
182-183 STS, BD, 12/02/2016,5612,
BEDFORD PK BLVD, BD, 11/27/2016,3103,
